,评论id,评论者id,评论时间,评论者姓名,评论者IP归属地,评论者粉籍,评论内容,fan_cnt,like_cnt
1313,5063859968672203,7931173267,2024-08-05 04:02:41,用户7931173267,来自上海,loyal_fans,陈丽君非常棒，喜欢陈丽君百花奖上的《浮生一白》舞台表演,0,0
1314,5063859909951824,7927291169,2024-08-05 04:02:27,lucia-SZ,来自广东,loyal_fans,君君 可能会有委屈，但确实需要谨慎前行，路会越走越宽的。理智的“留量”们，会一直支持你！希望努力的你越来越好,0,0
1315,5063863141663221,5921862802,2024-08-05 04:15:18,如也July,来自江苏,loyal_fans,君君你是最棒的,71,0
1316,5063859884261837,2790729061,2024-08-05 04:02:21,心若溪明,来自河北,loyal_fans,视听盛宴！！！,60,0
1317,5063859274515408,5974653447,2024-08-05 03:59:56,野生达摩,来自广东,loyal_fans,你要是睡不着，那你就放下手机，烦恼抛到脑后，看看星星啦没事的,149,0
1318,5063859217629712,7914143973,2024-08-05 03:59:42,轻煮时光慢煮茶9,来自北京,loyal_fans,君君没有错，你是最好的宝宝,1,0
1319,5063859199017612,5322626939,2024-08-05 03:59:38,颖宝宝的破洞牛仔裤,来自河南,loyal_fans,人红是非多，可我们希望你快乐。要做一个闪闪发光的星,40,0
1320,5063859310691028,7922550111,2024-08-05 04:00:04,甯YueOpera,来自安徽,loyal_fans,爱你陈丽君，爱你陈丽君，睡吧,8,0
1321,5063859344245115,6121894715,2024-08-05 04:00:12,需要国际歌,来自湖南,,主办没有版权，你找谁沟通的版权，,17,0
1322,5063859377800119,7922550111,2024-08-05 04:00:20,甯YueOpera,来自安徽,loyal_fans,宝宝，我给你唱摇篮曲吧,8,0
1323,5063859393528208,7575656925,2024-08-05 04:00:24,兔飞飞215,来自广东,loyal_fans,君君 又心疼你回应这些言论了 人多了真是什么都有，守着微不足道的事情上辩论 但是我就是知道你和周深肯定不会觉得有什么 优秀的人是相互尊重的,2,0
1324,5063859456704669,7921809944,2024-08-05 04:00:39,南啵兔two,来自浙江,loyal_fans,宝宝,107,0
1325,5063859501269536,7925018860,2024-08-05 04:00:50,你吃的这么好,来自福建,,早点休息 今天超棒,0,0
1326,5063859523552355,7924304392,2024-08-05 04:00:55,番如月,来自江西,loyal_fans,宝宝你没有错,2,0
1327,5063859530367186,2057385250,2024-08-05 04:00:57,李在赣什么_,来自吉林,loyal_fans,不是你的错，你很棒，非常棒，不要内耗自己，你值得一切美好@陈丽君_点绛唇,68,0
1328,5063859541639281,6559478392,2024-08-05 04:00:58,寻瑶盏,来自湖北,,管管你家粉丝吧，不是我们不想原谅你，是你的粉丝不让啊，你的道歉他们不认，还要骂我们，小心反噬自身，言尽于此。,71,0
1329,5063859557630629,7915838769,2024-08-05 04:01:03,肯耶耶麦棉花,来自浙江,loyal_fans,宝宝很棒，舞台很喜欢,0,0
1330,5063859566806176,7927030939,2024-08-05 04:01:05,人生如戏100名,来自江西,loyal_fans,又一个超级棒的舞台，好好休息养精神，你是最棒的,1,0
1331,5063859582534360,5974653447,2024-08-05 04:01:09,野生达摩,来自广东,loyal_fans,唱得很好听，你一直在努力，大家知道的，别理乖~,149,0
1332,5063859608224113,7924304527,2024-08-05 04:01:15,秀子-木点木,来自福建,loyal_fans,做人不能太周深和周深粉丝了。,4,0
1333,5063859610320907,6381945930,2024-08-05 04:01:15,为什么名字全部不可用,来自澳大利亚,loyal_fans,欣慰你有格局，但也心疼你一直这么有格局。那种无谓的争论有什么可回应的呢？错不在你啊！路过的时候被野疯狗咬了一口，就算不立刻打疫苗不选择揍野狗，但也不要立刻安慰跟野狗们说他们也是情有可原嘛。宝，你带善意地看世界，可世界不会时时都对你释放善意的，妈妈看了难受,26,0
1334,5063859637059763,5564004156,2024-08-05 04:01:22,1204号行星,来自福建,loyal_fans,clj棒棒的！好好休息,69,0
1335,5063859656197319,7914586262,2024-08-05 04:01:27,平凡人生zxy,来自河南,loyal_fans,宝宝你超棒的！,16,0
1336,5063859691586247,7924784608,2024-08-05 04:01:35,星岁十二辰,来自四川,loyal_fans,#陈丽君浮生一白#  君宝唱的好听,5,0
1337,5063859696042222,2095479035,2024-08-05 04:01:36,万有引力APP,来自浙江,loyal_fans,好听,372,0
1338,5063859717276142,5759936567,2024-08-05 04:01:41,金晨今天出EP没,来自山东,loyal_fans,宝贝你真的真的超级棒,122,0
1339,5063859731693751,6334859689,2024-08-05 04:01:45,anjucylee,来自江苏,loyal_fans,宝宝唱的好好听，宝宝好美,44,0
1340,5063859780452875,1957982382,2024-08-05 04:01:56,唔好咁嚣张同学,来自广东,loyal_fans,#陈丽君 浮生一白# 陈丽君 你很好 我们都知道这件事你没有错 但是你很有担当很真诚 希望这件事能让你更加强大更加坚定 也希望你可以一切开心 顺利 我们剧场见@陈丽君_点绛唇  最后再说一句 你也太好看了吧！！！还能唱！！！@陈丽君_点绛唇,385,0
1341,5063859797229878,5677791419,2024-08-05 04:02:00,Bug鸭鲁-,来自山东,loyal_fans,我的宝啊早点休息♨️,34,0
1342,5063859817677462,7765553590,2024-08-05 04:02:05,吴0505,来自上海,loyal_fans,宝宝早点睡,9,0
1343,5063859838911005,6298754696,2024-08-05 04:02:10,如月随宣-531ZY,来自广东,loyal_fans,君君你很棒，不是你的错，早点休息，晚安啦💤,225,0
1344,5063858877890953,7909567193,2024-08-05 03:58:21,独立室内设计师-谭师,来自四川,loyal_fans,你体面，那些人越蹬鼻子上脸，说的就是发转发评论无发疯的,7133,0
1345,5063860937556423,5974653447,2024-08-05 04:06:32,野生达摩,来自广东,loyal_fans,懂你，别内耗，会好起来的,149,0
1346,5063860950925603,6334859689,2024-08-05 04:06:35,anjucylee,来自江苏,loyal_fans,宝宝你超棒 演绎特别完美 你是完美的你没有错 晚安,44,0
1347,5063860962722519,7765624639,2024-08-05 04:06:38,空调开二十六度,来自四川,loyal_fans,君君 你是一个正直善良有风骨的人,28,0
1348,5063858622300305,7933590610,2024-08-05 03:57:19,爱吃辣椒_238,来自内蒙古,,什么都不重要 只要你健健康康 开开心心@陈丽君_点绛唇,0,0
1349,5063862529557230,6358013247,2024-08-05 04:12:52,可能是aaa,来自河北,loyal_fans,🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君,14,0
1350,5063862544237502,5647215196,2024-08-05 04:12:55,于是抱着星星穿过抹茶海,来自福建,loyal_fans,唉 宝宝呀,774,0
1351,5063862565471163,6358013247,2024-08-05 04:13:00,可能是aaa,来自河北,loyal_fans,✨✨✨💛💛✨✨✨💛💛✨✨✨            ✨✨💛💛💛💛🌟💛💛💛💛✨✨           ✨✨💛💛君君⭐⭐星辰💛💛✨✨       ✨✨✨💛💛双向奔赴💛💛✨✨✨  ✨✨✨✨💛我爱秀子💛✨✨✨✨ ✨✨✨✨✨💛💛💛✨✨✨✨✨ ✨✨✨✨✨✨💛✨✨✨✨✨✨,14,0
1352,5063862588276945,6358013247,2024-08-05 04:13:06,可能是aaa,来自河北,loyal_fans,✨陈丽君✨尹派小生陈丽君✨越剧女小生陈丽君✨,14,0
1353,5063862613442782,6358013247,2024-08-05 04:13:12,可能是aaa,来自河北,loyal_fans,✨陈丽君勇敢飞 星辰永相随✨,14,0
1354,5063862645162156,6358013247,2024-08-05 04:13:19,可能是aaa,来自河北,loyal_fans,🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君🌟陈丽君,14,0
1355,5063858550997699,7933590610,2024-08-05 03:57:03,爱吃辣椒_238,来自内蒙古,,希望看见机场开开心心的你,0,0
1356,5063862665872123,6358013247,2024-08-05 04:13:24,可能是aaa,来自河北,loyal_fans,✨我最爱的 陈丽君✨,14,0
1357,5063862684484282,7586207435,2024-08-05 04:13:29,周深今天给嗓子上保险了吗,来自中国香港,,垃圾！品行不端！道德败坏！毫无版权意识！小偷成性！越剧有你这种人真TM是倒了八辈子霉！,3,0
1358,5063862703358554,6358013247,2024-08-05 04:13:33,可能是aaa,来自河北,loyal_fans,✨陈丽君✨陈丽君✨陈丽君✨,14,0
1359,5063862705455476,6156779700,2024-08-05 04:13:34,特立独行的猪yyq,来自福建,loyal_fans,宝宝好好休息，我们会强大的，会好好保护你的,33,0
1360,5063862733504592,5831392672,2024-08-05 04:13:39,TWJZ888,来自陕西,loyal_fans,好听,70,0
1361,5063862781215052,7938794350,2024-08-05 04:13:52,执剑青云,来自北京,,感谢相遇,0,0
1362,5063862781215052,7938794350,2024-08-05 04:13:52,用户7938794350,来自北京,,感谢相遇,0,0
1363,5063862816080184,7938010213,2024-08-05 04:14:00,用户7938010213,来自重庆,,支持君君  支持君君,0,0
1364,5063862829449470,1760672421,2024-08-05 04:14:03,活力的小洁,来自河北,loyal_fans,不是你的错，不要怪自己,41,0
1365,5063862863004389,5983955921,2024-08-05 04:14:11,Alex相爱艾可可,来自安徽,loyal_fans,真棒,250,0
1366,5063862873227515,2661423561,2024-08-05 04:14:14,开心比啥都重要-,来自广东,loyal_fans,宝，这肚量高低立见了，你会越来越好的，其他人就不浪费时间做评价了,50,0
1367,5063862976250372,2969884743,2024-08-05 04:14:38,KLDHM513,来自广西,loyal_fans,陈老师，你真的很好，希望各种乌烟瘴气的妖魔鬼怪通通早日消失。,1289,0
1368,5063858536579429,7938010213,2024-08-05 03:57:00,用户7938010213,来自重庆,,支持君君  支持君君,0,0
1369,5063863048077557,7938010213,2024-08-05 04:14:55,用户7938010213,来自重庆,,支持君君,0,0
1370,5063863072981108,5257011114,2024-08-05 04:15:01,挥手间79887,来自四川,loyal_fans,陈丽君唱的就是好听,10,0
1371,5063858505385620,7933590610,2024-08-05 03:56:52,爱吃辣椒_238,来自内蒙古,,少熬夜呀 别想太多,0,0
1372,5063863101817538,5390407818,2024-08-05 04:15:08,Rain19988,来自河北,loyal_fans,日出有盼，日落有念，心有所期，忙而不茫。陈丽君，你的未来可期，漫天星辰⭐伴君行@陈丽君_点绛唇,159,0
