,微博id,微博发布者,微博发布者id,微博发布者性别,微博发布时间,微博发布来源,微博发布IP归属地,微博简介,认证状态,认证理由,content,like_cnt,comment_cnt,repost_cnt,fan_cnt
337,5064899543958192,M采唐M,6293106631,f,2024-08-08 00:53:35,vivo S15,上海,,False,,#陈丽君回复周深粉丝#救命啊，这是干什么。蹭个没完了？都说了，随便你唱，欢迎翻唱。但你不能给歌改名字啊，人家叫光亮，不叫定风波。还引导粉丝你才是原唱，搞的你家粉丝到原唱下面留言，说原唱才是翻唱。什么反天罡的鬼热闹啊。还有白蛇，知道你这次穷，只能请便宜货了，但咱也不能这样蹭周老师的热度吧。既然挂了电影的热搜，那就欢迎大家来看解密吧。,132,5,1,132
338,5064899573056628,Mmirror阿晶,2411012863,f,2024-08-08 00:53:42,iQOO Neo5 生而为赢,山西,强健身体，多读书💙,False,,#陈丽君回复周深粉丝#蹭了周深的粉丝就不能蹭周深了哦，周深粉丝要宣传《解密》噶,31,0,0,254
339,5064899628106385,深深看我一眼吧C929,7674114220,f,2024-08-08 00:53:55,iQOO Neo8,新疆,人间很美好！但下辈子不来了！我愿舍弃自己的姓名，不再轮回！！！,True,超话粉丝大咖（周深超话）,#陈丽君回复周深粉丝#米子们你们是真的火了……(后边忘记了)！总之就是，米子们比@陈丽君_点绛唇 还火，比菌菌行程还忙,11,2,1,2032
340,5064899652226870,诸葛牧耽ybzl300,7896597147,m,2024-08-08 00:54:01,iQOO Neo7,北京,你以为他在描述宇宙，实际上他在说爱你。,False,,"#陈丽君回复周深粉丝#
欢迎大家到电影院观看由陈思诚导演刘昊然主演周深演唱的电影《解密》啊
怎么突然出现这个热搜呢？我们解密一下吧！如果现在实在《解密》不出来，那我去电影院看《解密》是不是就能《解密》了啊，如果有朋友《解密》出来了，能不能给我说一下《解密》出来的结果啊 #周深说解密很适合多刷#",12,2,3,1
341,5064899707536492,一头扎进米缸,6197877674,f,2024-08-08 00:54:14,iQOO 9 未来电竞旗舰,四川,生米一颗,False,,#陈丽君回复周深粉丝#我们的名字叫生米，小名是秃头米，因为看宝贝的各种舞台都会忘记时间，熬到凌晨两三点，这个点想偷换概念，做梦呢，就算我们睡了还有海米呢！,62,0,1,160
342,5064899853551203,啾星的辣椒粉快递_,6416478187,m,2024-08-08 00:54:49,iPhone客户端,四川,诚信是一轮圆月，唯有与高处的皎洁对视，才能沉淀出对待生命的真正态度；诚信是高山之巅的水，能够洗尽浮华，洗尽虚诈，留下启悟心灵的妙谛。,False,,#陈丽君回复周深粉丝# 陈丽君是谁 有周深粉丝大合唱出圈热度的一半吗 [好运连连]点击即看周深老师多次夸奖超好听的大合唱《若梦》👇🏻 暮酒余温的微博视频,26,0,2,109
343,5064899959197624,礼貌嘛少管我,7397185335,f,2024-08-08 00:55:14,iQOO U3 性能小金刚,河北,,False,,#陈丽君回复周深粉丝# 一定要记得哟，在《定风波》里面是莫听穿林打叶声，何妨吟啸且徐行。而在《光亮》里才是“莫听穿林打叶声，一蓑烟雨任平生”哟，我寻思上过学的都知道吧最近这几天才发现原来姐姐和姐姐的好多粉丝都不知道这个知识多读点书吧活到老学到老啊,50,1,0,7
344,5064899963125996,卡布叻_安若,6523640612,f,2024-08-08 00:55:14,Xiaomi 12S Pro,广东,abo/镇魂 我和周深一起淋过雨啦！,True,超话粉丝大咖（周深超话）,#陈丽君回复周深粉丝# 片方对偷君这么不满意吗 不如来听周深唱的《解密》，欢迎大家去电影院看同名电影《解密》，中国人自己的大片,185,22,11,117
345,5064900017129890,绿鲤鱼与驴说周深二专真好听,5945970346,f,2024-08-08 00:55:28,微博视频号,福建,哦~,True,微博剪辑视频博主,#陈丽君回复周深粉丝#皲皲只是一个基本功都不扎实，不顾炸卡也要硬往娱乐圈里钻的小女孩罢了你们没看到她在舞台上站都站不稳了吗怎么还要求她独立行走啊 白御新的微博视频,533,35,61,4029
346,5064900088955687,周深的土豆丝,7517145363,m,2024-08-08 00:55:45,iPhone客户端,上海,迷恋周深的人,False,,#陈丽君回复周深粉丝#知道了，别买了！陈小姐替唱文盲被科普了,6,0,0,84
347,5064900106519272,紫薯芋泥啾星星,1972383294,f,2024-08-08 00:55:49,微博视频号,广东,周深红得发紫，刺激到你啦？好耶！,True,超话粉丝大咖（周深超话）,"#陈丽君回复周深粉丝#
大家好，我带着《君学》向你走来
《君学》是指越剧传承人@陈丽君_点绛唇 所传承发扬的传统文化，其中包括常用字认读、成语释义、卖茶与卖茶、京剧与越剧，最后达成《君学》最终成就：偷歌。
接下来是第三节课，槛（kǎn）
这个字在《君学》里应该读（lǎn），表示陈丽君老师对越剧爱得深沉，不愿意越剧拦住这么多人，以身作则拉低越剧标准的决心！
下面请跟着陈丽君老师一起连读两遍，门（lǎn）
不要偷懒，夯实基础，才能实现偷歌目标，记住了吗？ 紫薯芋泥啾星星的微博视频",102,5,3,1722
348,5064900121987117,你今天更卓越一点点了吗,5845866880,f,2024-08-08 00:55:53,OPPO A93 5G,山东,我不骂你不是你不欠骂，而是我有素质,False,,#陈丽君回复周深粉丝#欢迎陈丽君翻唱《光亮》，但《光亮》就是《光亮》，不叫《定风波》,16,1,0,5
349,5064900143743263,Z_三罙三原,7443185184,f,2024-08-08 00:55:58,前后2000万 OPPO R11s,贵州,我追着春天，追着你@卡布叻_周深,False,,#陈丽君回复周深粉丝#我们米子也真是火了呢 都有人专门来凑咱热度了🤗🤗🤗推荐大家看《解密》哦~~~,11,0,0,19
350,5064900222651442,童妍乄忌,5236468242,m,2024-08-08 00:56:17,没有灵魂的iPhone 15 Pro,辽宁,,True,娱乐博主 超话创作官（陈昊宇超话）,#陈丽君回复周深粉丝#白蛇浮生没想到吧。你们有位反向宣传小能手。失策了吧。[好运连连],11,11,0,1.1万
351,5064900303126891,Helen_0810,7418436268,f,2024-08-08 00:56:35,华为畅享 10S,广东,干冰,False,,#陈丽君回复周深粉丝#谁懂啊家人们，第一次看到有人偷歌偷到周深头上，也不看看自己什么水平，这是什么歌,4,0,0,12
352,5064900319379537,sakesean_和9-29Hz同频共振,7388590058,f,2024-08-08 00:56:39,卡布叻的Android,福建,反深代词大卖！！！,False,,#陈丽君回复周深粉丝#建议偷姐去偷其他家的歌,6,0,1,10
353,5064900325934712,琼瑶艾语yu,7291165680,f,2024-08-08 00:56:42,iPhone客户端,陕西,欢迎来到琼墨宝宝的星球！,False,,#陈丽君回复周深粉丝#只能说陈丽君真惨……,255,40,2,88
354,5064900353720345,悠暘,5861776573,f,2024-08-08 00:56:47,HUAWEI P60,辽宁,徐先生家的徐海宝，云次方女孩，隐形的羊毛，混迹江湖的孩子......,True,超话粉丝大咖（徐海乔超话）,#陈丽君回复周深粉丝# 也是涨见识了 见过抄袭的 没见过直接原曲原词改歌名的 这还有啥可狡辩的呢 （照搬不看一下歌词吗畅音阁和定风波有半毛钱关系吗）,12,2,0,104
355,5064900403004185,深有晚意,6571125301,f,2024-08-08 00:57:00,HUAWEI P30 Pro,湖南,,False,,#陈丽君回复周深粉丝#大半夜的，以为没人看啊，当年为了挖熬到四五点，回复了就回复了管管你家粉丝啊，光亮是你家原唱啊,9,0,0,28
356,5064900464349287,雨落卿尘1996,6765136173,f,2024-08-08 00:57:15,iQOO Z5 性能先锋,广东,,False,,#陈丽君回复周深粉丝#哟哟哟，高位热搜哎，白不宣传，来来来，气死某某某电影和粉丝，推荐大家可以去看电影《解密》和《云边有个小卖部》，很好看哦#周深献唱电影解密主题曲##周深唱云边有个小卖部主题曲#,12,0,0,8
357,5064900703422720,再见时已不是旧模样,7604803630,f,2024-08-08 00:58:12,realme X2 6400万鹰眼,江西,,False,,#陈丽君回复周深粉丝#一次回复，按需上热搜，隔天来一次，是不是还要来第三次。毫无底线，令人发指。,7,0,0,1
358,5064900872767961,流转尘埃Lavendy,1933129421,f,2024-08-08 00:58:52,HUAWEI Pura 70 Pro,陕西,一曲惊鸿周雅致，花开未觉岁月深,True,超话粉丝大咖（周深超话）,#陈丽君回复周深粉丝# 这是什么身在曹营心在汉的戏码呀？？？ 但没有用哦，我们已经《解密》啦！！是哒！！电影《解密》正在热映中，欢迎大家来看！！,80,8,2,954
359,5064900999122479,-清酒酒-,2676424894,f,2024-08-08 00:59:22,看我头像谢iPhone 12 Pro Max,山东,月亮那么亮是它的错吗？不，错的是不能容忍它发光的人。,True,超话粉丝大咖（周深超话）,#陈丽君回复周深粉丝# 啊，大家都是好电影哦，可不能像陈丽君粉丝这样踩姐姐的第一口饼啊,56,3,5,2.8万
360,5064901032936805,illusion_光,5471155754,f,2024-08-08 00:59:30,vivo S12,浙江,尘埃也能亲吻月亮,False,,#陈丽君回复周深粉丝# 陈丽君好不容易接到一首OST可不得使劲蹭吗？蹭不了周深就蹭周深粉丝的热度,13,0,0,7
361,5064901108695887,_Lu19,6649776087,m,2024-08-08 00:59:48,Xiaomi 14,广东,镇魂丨就当茶莉的舔狗，看不惯就拱👊🏻,False,,#陈丽君回复周深粉丝# 周老师就是很火呀~君君也真是很会呢，快跟着周老师的歌去电影院看《解密》吧~//@查看规则aaa:反正周深太牛了！跟着歌去电影院看《解密》啦！#陈丽君回复周深粉丝#,23,0,2,191
362,5064901259691739,蓝沐梓LIN,7260547634,f,2024-08-08 01:00:24,周深超话,云南,普普通通，爱笑爱闹.,False,,#陈丽君回复周深粉丝#行啊，那就来大家一起多听听深深的《解密》吧周深#周深的解密荡气回肠##卡布叻#,11,1,0,19
363,5064901297439154,番茄鱼统治世界,7788924725,f,2024-08-08 01:00:33,vivo X27,山西,小鱼小鱼快快游 四面八方是自由,False,,#陈丽君回复周深粉丝#说了你又不高兴,142,4,0,1.1万
364,5064901301636450,据说下个礼拜有星期八,6209677395,f,2024-08-08 01:00:34,iQOO Neo7,江苏,昵称太难想了！,False,,"#陈丽君回复周深粉丝#天啊，现在电影宣传都这么没有下限吗？【图1】
陈小姐翻唱不标歌名却写了个模棱两可的《定风波》，让其粉丝误以为她原唱了一首叫做“定风波”的歌，然后大肆宣扬并到原唱相关视频里ky，前后长达一年之久。【图2图3仅为示例】
事情闹大了陈小姐发博道歉，但是其粉丝在其道歉微博里大肆辱骂原唱歌手，陈小姐却视而不见。
陈小姐对于自己粉丝辱骂其他歌手视而不见，却回复了原唱歌手的素人粉丝，导致她的粉丝在她不知是有意还是无意的引导下对素人大肆网爆。
陈小姐作为公众人物一不规范个人言行，二不正向引导粉丝，反而有意无意误导粉丝和煽动粉丝网暴素人？
【本来因为陈小姐粉丝骂人太脏不想放图的，但是怕我不放图陈小姐粉丝又倒打一耙，污染一下大家眼睛，抱歉抱歉。】
最后，歌曲就是用来传唱的，我代表我个人欢迎翻唱，只要您翻唱不改歌名，欢迎各种翻唱。",30,11,1,6
365,5064901303469995,雨落卿尘1996,6765136173,f,2024-08-08 01:00:35,iQOO Z5 性能先锋,广东,,False,,#陈丽君回复周深粉丝#真的很想《解密》一下某某某粉丝平时都吃了哪些坏东西嘴那么臭 ，要熏死人了，算了还是不《解密》了，太臭了，还是去云边有个小卖部洗洗眼睛和耳朵，哎呀，去去灰尘和脏东西，呀，你也知道#周深献唱电影解密主题曲##周深唱云边有个小卖部主题曲#,14,0,0,8
366,5064901427724299,我想吃锅巴土豆,7209596594,f,2024-08-08 01:01:03,蚊子钻被窝,江苏,我是我担的狗谁骂他我咬谁,True,娱乐博主 超话粉丝大咖（周深超话） 微博原创视频博主,#陈丽君回复周深粉丝#想看南京的朋友把握最后一次开票机会,43,5,4,1870
