,微博id,微博发布者,微博发布者id,微博发布者性别,微博发布时间,微博发布来源,微博发布IP归属地,微博简介,认证状态,认证理由,content,like_cnt,comment_cnt,repost_cnt,fan_cnt
604,5064130654374580,追星星的米米子-,6985355278,f,2024-08-05 21:58:18,OPPO Reno,山东,纯米，shx、湖女远离,False,,@三春夏目粥: 陈丽君@陈丽君_点绛唇 及其粉丝能不要偷换概念了吗，没人关心你翻唱和版权问题，陈丽君营销宣传将《光亮》里🔥出圈的京剧戏腔改名《定风波》，利用这个模糊原唱营销是越剧选段，企图误导不明真相的人获取出圈机会，陈丽君粉丝至今还拒不认账，rsgj并造谣原唱和原唱粉丝，现在还亲自下场引导粉丝撕逼 #陈丽君回应周深粉丝# 真是笑死人了,0,0,0,14
605,5064130685830217,21gramsNW,2993169674,f,2024-08-05 21:58:24,HUAWEI Pura 70,北京,I ain't gonna live forever.I just want to live while i'm alive,False,,#陈丽君回应周深粉丝# 这件事上陈丽君没有任何过错，事情发生在CCTV6直播的百花奖上，节目面向全国观众直播，主办方是提供了歌曲版权，陈丽君作为表演嘉宾只唱两句词作为两个节目的衔接过度。这么简单明了的事，周深家粉丝竟然能网暴陈丽君一天一夜，说陈丽君偷歌，请问陈丽君想唱什么歌是自己说了算吗,0,0,0,5
606,5064130702344722,小刑猫爱吃青葡萄,6646110292,f,2024-08-05 21:58:28,深宝送的iPhone 12,四川,小猫咪摸摸你的头，要开心啊😼😼【镇魂,False,,#陈丽君回应周深粉丝#一分钟不到就没收我转发键还说没团队呢小姐姐@陈丽君_点绛唇,0,0,0,61
607,5064130740884455,山海与晞_COOWOW,5723269612,f,2024-08-05 21:58:38,生生是华晨宇的火星人,贵州,有且仅有@华晨宇yu,True,娱乐博主 超话创作官（华晨宇超话） 微博原创视频博主,#陈丽君回应周深粉丝#有些人偷了就偷了，真的就当自己的了，不好说，姐姐也是粘上💩了,1,0,0,1.1万
608,5064130744816499,西西里橙乀,3768755067,f,2024-08-05 21:58:39,iPhone 14 Pro,贵州,叽里呱啦稀奇古怪,True,上海上德文化传媒有限公司平面设计师,#陈丽君回应周深粉丝# #请周深粉丝停止造谣# 陈丽君百花电影节因表演需要演唱了两句《光亮》里的戏腔做为与前一个表演的衔接。周深超话大粉就开始引导粉圈带大名艾特陈丽君说陈丽君在演唱的时候没有标注原唱，并大言不惭的说陈丽君偷歌，要求陈丽君道歉。试问，一个靠翻唱别人歌曲出道的选秀歌手，一路走来都在翻唱，演唱会三分之二的演唱也都是翻唱，请问一下周深都有标注原唱吗？陈丽君后来也亲自发微博说明并回复发癫粉丝的不实言论，周深粉丝各种不依不饶@卡布叻_周深 @卡布叻_周深 @卡布叻_周深 你粉丝这样的做法你和你的团队@周深工作室 都认同吗？还就因为是你们直接就因为陈丽君身份特殊，TZN没有个人工作团队就任由你们的粉丝侮辱抹黑网暴？周深粉丝请停止你们的双标，怎么到了你们那里周深就是正大光明的翻唱，陈丽君就是偷歌？还是你们从来就只有嘴说别人无嘴说自己@卡布叻_周深 下午不是还在喊粉丝加油吗？人呢,3,0,0,884
609,5064130749538255,四轩华房,7645738647,f,2024-08-05 21:58:40,微博极速版,河南,那智慧的天梯从来都没尽头,False,,#陈丽君回应周深粉丝# 陈丽君虚伪回应，实则虐粉，引导粉丝网暴希望其约束粉丝的素人，该小女孩正面临来自陈丽君和她粉丝的网暴，收到了许多侮辱谩骂和攻击,0,0,0,3
610,5064130804059223,小豆子专啃巧克力大门,6330212403,f,2024-08-05 21:58:53,iQOO Neo7,江苏,周深宝贝的生命粉，微博为他而开,True,超话粉丝大咖（周深超话）,#陈丽君回应周深粉丝#欢迎围观#陈丽君 偷歌# 始末,5,1,0,304
611,5064130815592077,十八线键盘手,7894294874,f,2024-08-05 21:58:56,iPhone 15 Pro Max,北京,俊国公民,False,,#陈丽君回应周深粉丝#@卡布叻_周深 周深把歌词全镶脑门上吧 谁念了你就答到 哦对了 歌词是你写的吗？你有版权吗？,9,0,0,207
612,5064130816117159,想骑重机载深深的燕,6179811819,f,2024-08-05 21:58:55,三星S21 5G,台湾,我想去看周深演唱会啊啊啊啊,False,,@陈丽君_点绛唇 #陈丽君 偷歌# #陈丽君回应周深粉丝# 妳再说一遍！？谁唱的都无所谓名字？妳哪里学的传承？偷摆明了又不想付钱 无赖吗（别开始拉黑周深粉丝哈 做贼心虚//@阿斯巴甜的米:你的光亮？？@陈丽君_点绛唇,3,1,1,121
613,5064130887943534,爱着这个世界的七叶,6115627162,f,2024-08-05 21:59:13,Xiaomi 13,河南,希望我爱的人和爱我的人身体健康^_^,False,,#陈丽君回应周深粉丝#还定风波呢，诗都不会背呢,0,0,0,44
614,5064130962659247,做不了布丁就做生米,7774612894,f,2024-08-05 21:59:31,C-929的stpiPhone 12,上海,生米🍚&amp;stp 🍟 生米一枚呀！既然做不了卡布的布丁就做周深的生米喽！永爱Charlie💙 莎头一切顺利,True,微博原创视频博主,#陈丽君回应周深粉丝# 回应是假 卖茶是真 标注原唱本就是你应当应分的 这儿还给我装上了 怎么了 没营销（×）没团队（×）没流量（✅） 的小女孩 就能突然空降rs榜25了？？ 谁说谎 谁不承担一目了然,4,0,1,293
615,5064130966849247,Shell-xx,2718823870,f,2024-08-05 21:59:32,iPhone客户端,上海,,False,,#陈丽君回应周深粉丝#这件事从头到尾都和陈丽君没关系，节目演出刚结束周深超话主持就开始造谣网暴，版权没有问题，也不存在改歌名，更不可能偷歌。陈丽君两次回应换来的是周深粉丝变本加厉的网暴，周深期间不停发微博和粉丝互动也不出来引导，而且有疑似鼓励粉丝的模糊不清言论。周深你怎么看@卡布叻_周深,15,2,2,1
616,5064130979174241,迪迪尼在逃_猫仙人,1686076925,f,2024-08-05 21:59:35,iPhone XR,江苏,内心丰盈者，用开心抵御岁月漫长。,False,,#陈丽君 偷歌# ❌#陈丽君回应周深粉丝# @浙江小百花越剧团 请问你们越剧的《定风波》唱词是“莫听穿林打叶声，一蓑烟雨任平生”吗？@陈丽君_点绛唇,5,0,0,183
617,5064130989918801,-_-每天都好困oo,7467606451,f,2024-08-05 21:59:38,微博视频号,河南,,False,,#陈丽君回应周深粉丝# 来看陈丽君老师昨晚在百花表演的《浮生一白》 陈丽君_点绛唇的微博视频,2,0,0,1037
618,5064130991751613,糖果塞你嘴里_童,7851279465,f,2024-08-05 21:59:37,小深宝贝Android,河北,周深要永远幸福！！🙏✨,False,,#陈丽君回应周深粉丝#这就是你粉丝？你教出来的@陈丽君_点绛唇,0,0,0,175
619,5064131001191542,骑鱼过海的猫崽,5690869009,f,2024-08-05 21:59:40,荣耀V40轻奢版,安徽,&quot;浮躁的世界愿自己多一些平静多一份清醒&quot;,False,,#陈丽君回应周深粉丝# 虽然但是陈老师唱的那两句真是人间仙品，真正的戏腔就是最牛的，直冲天灵盖谁懂啊,33,0,0,1147
620,5064131027666109,深深浅浅1999,6960021542,f,2024-08-05 21:59:47,iQOO Z5 性能先锋,河北,都要越来越好,False,,#陈丽君回应周深粉丝#陈丽君偷歌始末，想改歌名模糊原唱，真下作！,5,0,0,238
621,5064131031865789,深巷De流浪猫,5286879323,m,2024-08-05 21:59:48,微博视频号,山东,娱乐博主,True,娱乐博主,音乐巨星周深的羞涩瞬间！现场听语音包害羞到捂脸蹲地，周深在音乐缘计划中的尴尬经历！ #周深##娱乐##陈丽君回应周深粉丝# 深巷De流浪猫的微博视频,0,0,0,21.3万
622,5064131034220036,十八线键盘手,7894294874,f,2024-08-05 21:59:48,iPhone 15 Pro Max,北京,俊国公民,False,,#陈丽君回应周深粉丝# 是的就是这个女人横空出世让周深少了个ost//@活蹦乱跳的猴-:我女只是水灵灵站在那里 白蛇ost就吻上来了 这也能怪她啊#陈丽君回应周深粉丝# //@沈溱水:周家撕饼不成反破防//@Smartwaiwai:#陈丽君回应周深粉丝# 赏心悦目，也难怪某些人破大防了,2,0,0,207
623,5064131076425694,吱哇吱哇叫的蝈蝈,6864841005,f,2024-08-05 21:59:58,回笼教教主Android,湖南,努力活到2069，和小深一起看超级月亮。,True,超话粉丝大咖（周深超话）,#陈丽君回应周深粉丝#一起来听听作曲：钱雷，周深原唱，为纪录片《紫禁城》创作的主题曲《光亮》吧！！注：歌曲发行时间：2021年11月6日，京剧唱段中，词采用了苏轼的《定风波》，（注意，是苏轼哦，不是陈某人哦，陈某人不够格的。）光亮 北京卫视的微博视频,3,0,0,57
624,5064131089010944,巴啦啦能量二蛋变身,7512459135,f,2024-08-05 22:00:01,vivo Y200i,山东,大家可以叫我二蛋💙 我是个神经病？我是毒唯！特别毒！嫌弃别来！我的问题！,True,微博剪辑视频博主,#陈丽君回应周深粉丝#笑死我了！,43,16,42,515
625,5064131089016181,小九不吃芋头,7752507343,f,2024-08-05 22:00:01,iQOO 10 未来电竞旗舰,青海,永爱周深，只爱周深,True,超话粉丝大咖（周深超话）,#陈丽君回应周深粉丝#救命啊小姐姐为了赚钱真是不择手段，要粉丝打赏，要靠偷歌蹭热度，那你怎么不去偷银行呢,2,0,0,173
626,5064131114172916,Miss之昂w,1378472691,f,2024-08-05 22:00:06,iPhone 15 Pro Max,江苏,inner peace...,False,,#陈丽君回应周深粉丝#看到周深以及他粉丝被骂我就开心，希望去年他粉丝骂我的话能十倍百倍的返回到周深身上支持陈丽君小姐姐！！,8,0,0,786
627,5064131124134580,天天天清晨,6070718900,f,2024-08-05 22:00:09,HUAWEI Pura 70,江苏,,False,,#陈丽君回应周深粉丝#不得不说，陈丽君有多鸡贼。她利用普通观众分不清京剧唱腔和越剧唱腔的区别，同时原作光亮正好也引用了苏轼定风波的词作，二年来在各场合多次翻唱并由曲作老师带节奏称为“这是陈丽君随口唱的几句戏腔”。（见P1）在平台上标注为原创，称之为“越剧定风波的选段”（啥是越剧定风波？仔细扒一下，原来是自己剧团参考莎士比亚剧自创见P2），真的是玩得好一手偷天换日。都知道好歌难求，歌手出一首代表作就可以吃一辈子养老保险，所以不惜将别人热门歌曲出圈的那几句掐个尖，改头换面为自己原创，用自己越剧演员身份打掩护，跨界唱出了京剧腔（讽刺吗？传承人？），好一个狸猫换太子，这是忘记标注原唱吗？这是正常买了版权翻唱吗？,2,0,0,3
628,5064131134882071,火锅跟咖啡做的我,5998097443,f,2024-08-05 22:00:11,iPhone客户端,江苏,许愿要带着马甲线见陈丽君💫,False,,#陈丽君回应周深粉丝#我们越剧女小生兢兢业业宣传越剧 莫名其妙惹一身脏 这把算是领教为啥被称作万人嫌了 愿各家不要被大转盘给碰上,9,1,0,364
629,5064131139081918,很好棒,5566395498,f,2024-08-05 22:00:13,Android客户端,马来西亚,哈哈哈哈,False,,#陈丽君回应周深粉丝# 来都来了，不妨欣赏了我们家俊的颜值在走对了我们家俊不只是有颜值 唱腔也绝美，有兴趣的自己可以搜一搜哦 @陈丽君_点绛唇,8,0,0,264
630,5064131174728768,甜甜子的柳暗花明,7634883430,f,2024-08-05 22:00:22,iPhone客户端,内蒙古,,False,,#陈丽君回应周深粉丝#妈耶，周深真是无妄之灾，24小时连轴转忙着自己的行程工作却被偷歌粉丝造谣辱骂网暴一整天，实惨！！！既然陈丽君你都道歉了，为啥不引导一下你粉丝停止人身攻击和造谣中伤他人呢？你粉丝嘴脏什么样你真的没看到吗？,7,0,0,30
631,5064131181548736,前排吃柠檬_在听反深代词,7428026129,f,2024-08-05 22:00:23,周深送的HarmonyOS设备,内蒙古,✨ 周深是人间理想✨  【镇魂防搜】,True,社会艺术水平素描伍级 超话粉丝大咖（周深超话）,#陈丽君回应周深粉丝# 别洗了 再洗也改变不了#陈丽君 偷歌#,2,0,0,832
632,5064131240264728,草莓要努力叻,2871014414,f,2024-08-05 22:00:37,iQOO Neo7 竞速版,四川,情不知所起，一往而深。,True,超话粉丝大咖（周深超话）,#陈丽君回应周深粉丝#天 体制内赚外快卖给粉丝5000一斤的茶叶,4,2,1,221
633,5064131268842387,爱美丽也爱宝宝_反深代词,6202047923,m,2024-08-05 22:00:44,iQOO Neo7,上海,,False,,#陈丽君回应周深粉丝##陈丽君 偷歌##陈丽君回应周深粉丝# 真相就一个，陈丽君偷了周深的歌，还改了名字,46,4,1,248
634,5064131306327378,一颗星星叫闪闪,5677486267,f,2024-08-05 22:00:53,荣耀50 5G,山西,镇魂|真珠帘卷玉楼空，天淡银河垂地。,False,,#陈丽君回应周深粉丝# 再颠倒黑白混淆视听试试呢？？？ 再避重就轻转移话题试试呢？？？ 是标不标原唱的事儿吗我请问？？？ 纪录片《紫禁城》ost《光亮》没惹 原创歌曲的词作曲作没惹 正当维权被反咬一口周深粉丝没惹,26,1,0,65
635,5064131340666361,巴啦啦能量二蛋变身,7512459135,f,2024-08-05 22:01:01,vivo Y200i,山东,大家可以叫我二蛋💙 我是个神经病？我是毒唯！特别毒！嫌弃别来！我的问题！,True,微博剪辑视频博主,#陈丽君回应周深粉丝#笑死我了！真的好好笑,0,0,1,515
636,5064131348530711,泰牌胖头鱼,6395282956,f,2024-08-05 22:01:02,iPhone 12 Pro,湖南,兼听则明,False,,#陈丽君回应周深粉丝# 【周深】话术变化多端，不变的是【爱偷窃】和【鼓励网bao】的本性‼️,1,0,0,135
637,5064131349058896,Rebecca-717,7541024329,f,2024-08-05 22:01:03,iPhone客户端,河南,这是个小🐭,False,,#陈丽君回应周深粉丝#有这时间不如好好提高一下业务能力和文化水平。只靠麦麸卖茶和炒cp不长久的，听人劝吃饱饭！,6,1,0,19
638,5064131349059080,林林超厉害,5383900755,f,2024-08-05 22:01:03,华为手机,山东,未关注人私信关闭，勿扰,True,娱乐博主,#陈丽君回应周深粉丝# 被陈丽君粉丝笑死，今年国民度最高的大爆曲小美满就是周深原唱呢，你姐一辈子都不会有的东西还有，陈丽君的问题可不仅仅是翻唱不标原唱，毕竟光亮的原唱一搜就知道是周深，问题是你姐团队的人还引导粉丝改歌名啊，这就太过分了吧🥺,0,0,0,5692
639,5064131356400759,是幸运小贾呀,6994897328,f,2024-08-05 22:01:05,⭐️ ✨拉开幸运的帷幕,湖北,⭐️✨蝴蝶仙君的漫天星辰！君君唯粉！,True,超话创作官（陈丽君超话） 微博原创视频博主,#陈丽君回应周深粉丝# 来都来了，都来欣赏下让他们破防的《白蛇3·浮生》的主题曲《浮生一白》吧 现场直拍版，请欣赏 来源见水印 陈丽君记事簿的微博视频,26,4,1,292
640,5064131360851906,我妈说名字太长会有呆子跟着念哈,7644836386,m,2024-08-05 22:01:06,HarmonyOS设备,山东,冲破世俗偏见的玫瑰，会永远在烈日骄阳下怒放🌹@卡布叻_周深,True,超话粉丝大咖（周深超话） 微博原创视频博主,"#陈丽君回应周深粉丝#不是唱越剧的吗？偷人家京剧唱腔？反串惯了真连师门朝哪拜都不知道了？#陈丽君 偷歌# 光亮火的时候，您还在搂腰转圈圈呢，别忘本啊，偷光亮的京剧，偷和光同尘的歌词，知道周深的作品质量好，也不能天天净逮着周深偷啊，别伸出你罪恶的小手，偷你不配拥有的东西。想唱戏就好好唱，到现在除了搂腰转圈圈没一个代表作，甚至搂腰转圈圈都没有师父教的好，难怪要背弃越剧偷京剧，师门不幸啊茅老师，建议扫地出门@陈丽君_点绛唇
怜雾_正在听反深代词的微博视频",9,1,1,2169
